codgeo,ze2020,libze2020,population_2021_total
67418,4409,Haguenau,1976.0
67420,4423,Strasbourg,1237.0
67421,4423,Strasbourg,827.0
67422,4422,Sélestat,583.0
67423,4423,Strasbourg,599.0
67424,4423,Strasbourg,246.0
67425,4419,Sarrebourg,534.0
67426,4422,Sélestat,367.0
67427,4422,Sélestat,329.0
67428,4423,Strasbourg,505.0
67429,4423,Strasbourg,613.0
67430,4422,Sélestat,748.0
67432,4409,Haguenau,587.0
67433,4423,Strasbourg,1408.0
67434,4420,Sarreguemines,2772.0
67435,4420,Sarreguemines,827.0
67436,4423,Strasbourg,497.0
67437,4419,Sarrebourg,11390.0
67438,4423,Strasbourg,804.0
67440,4409,Haguenau,552.0
67441,4409,Haguenau,338.0
67442,4423,Strasbourg,1280.0
67443,4409,Haguenau,864.0
67444,4423,Strasbourg,116.0
67445,4422,Sélestat,3153.0
67446,4409,Haguenau,419.0
67447,4423,Strasbourg,34129.0
67448,4423,Strasbourg,2107.0
67449,4409,Haguenau,2272.0
67450,4409,Haguenau,762.0
67451,4409,Haguenau,1393.0
67452,4423,Strasbourg,1804.0
67453,4422,Sélestat,628.0
67454,4419,Sarrebourg,379.0
67455,4409,Haguenau,703.0
67456,4420,Sarreguemines,425.0
67458,4409,Haguenau,5050.0
67459,4423,Strasbourg,743.0
67460,4423,Strasbourg,1759.0
67461,4422,Sélestat,327.0
67462,4422,Sélestat,19300.0
67463,4409,Haguenau,3135.0
67464,4422,Sélestat,961.0
67465,4409,Haguenau,2314.0
67466,4409,Haguenau,508.0
67467,4419,Sarrebourg,379.0
67468,4420,Sarreguemines,620.0
67470,4423,Strasbourg,102.0
67471,4423,Strasbourg,8120.0
67472,4409,Haguenau,4788.0
67473,4423,Strasbourg,951.0
67474,4409,Haguenau,3147.0
67475,4409,Haguenau,238.0
67476,4409,Haguenau,751.0
67477,4422,Sélestat,620.0
67478,4419,Sarrebourg,1926.0
67479,4409,Haguenau,607.0
67480,4423,Strasbourg,1806.0
67481,4423,Strasbourg,1090.0
67482,4423,Strasbourg,291313.0
67483,4420,Sarreguemines,221.0
67484,4409,Haguenau,497.0
67485,4423,Strasbourg,1647.0
67486,4422,Sélestat,1824.0
67487,4409,Haguenau,1717.0
67488,4420,Sarreguemines,187.0
67489,4419,Sarrebourg,829.0
67490,4422,Sélestat,609.0
67491,4420,Sarreguemines,248.0
67492,4423,Strasbourg,653.0
67493,4422,Sélestat,434.0
67494,4409,Haguenau,582.0
67495,4423,Strasbourg,4389.0
67497,4409,Haguenau,682.0
67498,4409,Haguenau,708.0
67499,4422,Sélestat,317.0
67500,4423,Strasbourg,1448.0
67501,4423,Strasbourg,572.0
67502,4409,Haguenau,212.0
67503,4409,Haguenau,159.0
67504,4423,Strasbourg,1369.0
67505,4422,Sélestat,400.0
67506,4423,Strasbourg,6042.0
67507,4422,Sélestat,1775.0
67508,4420,Sarreguemines,419.0
67509,4420,Sarreguemines,351.0
67510,4409,Haguenau,606.0
67511,4409,Haguenau,931.0
67513,4423,Strasbourg,123.0
67514,4420,Sarreguemines,625.0
67515,4423,Strasbourg,561.0
67516,4423,Strasbourg,664.0
67517,4423,Strasbourg,645.0
67519,4423,Strasbourg,5894.0
67520,4423,Strasbourg,5774.0
67521,4409,Haguenau,462.0
67522,4420,Sarreguemines,549.0
67523,4409,Haguenau,2719.0
67524,4409,Haguenau,517.0
67525,4423,Strasbourg,1693.0
67526,4423,Strasbourg,1624.0
67527,4423,Strasbourg,351.0
67528,4419,Sarrebourg,532.0
67529,4409,Haguenau,3473.0
67530,4423,Strasbourg,388.0
67531,4423,Strasbourg,284.0
67532,4423,Strasbourg,1073.0
67534,4423,Strasbourg,747.0
67535,4409,Haguenau,1049.0
67536,4409,Haguenau,168.0
67537,4409,Haguenau,452.0
67538,4409,Haguenau,1574.0
67539,4423,Strasbourg,2338.0
67540,4409,Haguenau,854.0
67541,4409,Haguenau,528.0
67542,4423,Strasbourg,523.0
67543,4423,Strasbourg,2073.0
67544,4409,Haguenau,7516.0
67545,4422,Sélestat,498.0
67546,4409,Haguenau,710.0
67547,4422,Sélestat,2076.0
67548,4423,Strasbourg,872.0
67550,4409,Haguenau,1696.0
67551,4423,Strasbourg,4165.0
67552,4420,Sarreguemines,344.0
67553,4423,Strasbourg,313.0
67554,4423,Strasbourg,965.0
67555,4423,Strasbourg,248.0
67556,4423,Strasbourg,218.0
67557,4423,Strasbourg,808.0
67558,4409,Haguenau,725.0
67559,4409,Haguenau,246.0
68001,4405,Colmar,1125.0
68002,4411,Mulhouse,384.0
68004,4411,Mulhouse,5608.0
68005,4405,Colmar,1650.0
68006,4411,Mulhouse,1210.0
68007,4405,Colmar,2195.0
68008,4405,Colmar,583.0
68009,4405,Colmar,862.0
68010,4411,Mulhouse,1134.0
68011,4411,Mulhouse,1288.0
68012,4411,Mulhouse,1760.0
68013,4418,Saint-Louis,998.0
68014,4405,Colmar,360.0
68015,4411,Mulhouse,2607.0
68016,4411,Mulhouse,955.0
68017,4411,Mulhouse,813.0
68018,4411,Mulhouse,743.0
68019,4405,Colmar,558.0
68020,4411,Mulhouse,1618.0
68021,4418,Saint-Louis,4102.0
68022,4411,Mulhouse,1566.0
68023,4405,Colmar,934.0
68024,4411,Mulhouse,148.0
68025,4418,Saint-Louis,248.0
68026,4405,Colmar,1354.0
68027,4418,Saint-Louis,340.0
68028,4405,Colmar,2066.0
68029,4411,Mulhouse,1108.0
68030,4411,Mulhouse,401.0
68032,4411,Mulhouse,1257.0
68033,4418,Saint-Louis,454.0
68034,4418,Saint-Louis,307.0
68035,4418,Saint-Louis,327.0
68036,4405,Colmar,2501.0
68037,4405,Colmar,480.0
68038,4405,Colmar,1169.0
68039,4411,Mulhouse,542.0
68040,4411,Mulhouse,1998.0
68041,4411,Mulhouse,1972.0
68042,4418,Saint-Louis,4947.0
68043,4411,Mulhouse,4109.0
68044,4405,Colmar,749.0
68045,4411,Mulhouse,551.0
68046,4411,Mulhouse,414.0
68049,4418,Saint-Louis,425.0
68050,4411,Mulhouse,405.0
68051,4405,Colmar,813.0
68052,4411,Mulhouse,188.0
68054,4418,Saint-Louis,415.0
68055,4411,Mulhouse,1044.0
68056,4411,Mulhouse,8172.0
68057,4411,Mulhouse,256.0
68058,4411,Mulhouse,3199.0
68059,4411,Mulhouse,1928.0
68060,4411,Mulhouse,1731.0
68061,4418,Saint-Louis,1060.0
68062,4411,Mulhouse,2083.0
68063,4411,Mulhouse,11745.0
68064,4411,Mulhouse,987.0
68065,4411,Mulhouse,673.0
68066,4405,Colmar,67730.0
68067,4418,Saint-Louis,347.0
68068,4411,Mulhouse,2264.0
68069,4405,Colmar,1459.0
68071,4411,Mulhouse,296.0
68072,4418,Saint-Louis,1417.0
68073,4411,Mulhouse,472.0
68074,4418,Saint-Louis,534.0
68075,4418,Saint-Louis,827.0
68076,4405,Colmar,1048.0
68077,4411,Mulhouse,372.0
68078,4405,Colmar,1732.0
68079,4411,Mulhouse,263.0
68080,4418,Saint-Louis,310.0
68081,4411,Mulhouse,588.0
68082,4411,Mulhouse,7418.0
68083,4405,Colmar,373.0
68084,4411,Mulhouse,1493.0
68085,4411,Mulhouse,389.0
68086,4411,Mulhouse,210.0
68087,4418,Saint-Louis,468.0
68088,4411,Mulhouse,1000.0
68089,4411,Mulhouse,1589.0
68090,4418,Saint-Louis,827.0
68091,4411,Mulhouse,2299.0
68092,4418,Saint-Louis,392.0
68093,4411,Mulhouse,1391.0
68094,4418,Saint-Louis,915.0
68095,4405,Colmar,1155.0
68096,4418,Saint-Louis,375.0
68097,4405,Colmar,1305.0
68098,4411,Mulhouse,663.0
68099,4411,Mulhouse,849.0
68100,4411,Mulhouse,338.0
68101,4411,Mulhouse,811.0
68102,4411,Mulhouse,432.0
68103,4418,Saint-Louis,509.0
68104,4405,Colmar,317.0
68105,4411,Mulhouse,261.0
68106,4411,Mulhouse,273.0
68107,4411,Mulhouse,383.0
68109,4405,Colmar,687.0
68110,4422,Sélestat,796.0
68111,4405,Colmar,843.0
68112,4411,Mulhouse,11137.0
68113,4405,Colmar,1438.0
68114,4411,Mulhouse,147.0
68115,4411,Mulhouse,1332.0
68116,4405,Colmar,735.0
68117,4405,Colmar,872.0
68118,4411,Mulhouse,5055.0
68119,4411,Mulhouse,759.0
68120,4418,Saint-Louis,1325.0
68121,4418,Saint-Louis,732.0
68122,4411,Mulhouse,657.0
68123,4405,Colmar,834.0
68124,4418,Saint-Louis,374.0
68125,4411,Mulhouse,532.0
68126,4418,Saint-Louis,3386.0
68127,4411,Mulhouse,670.0
68128,4418,Saint-Louis,655.0
68129,4411,Mulhouse,1336.0
68130,4405,Colmar,1066.0
68131,4418,Saint-Louis,171.0
68132,4418,Saint-Louis,733.0
68134,4405,Colmar,1878.0
68135,4418,Saint-Louis,2859.0
68136,4405,Colmar,335.0
68137,4411,Mulhouse,615.0
68138,4418,Saint-Louis,2120.0
68139,4411,Mulhouse,1458.0
68140,4411,Mulhouse,1317.0
68141,4411,Mulhouse,2177.0
68142,4405,Colmar,366.0
68143,4405,Colmar,1856.0
68144,4411,Mulhouse,1351.0
68145,4405,Colmar,6301.0
68146,4405,Colmar,2394.0
68147,4405,Colmar,568.0
68148,4418,Saint-Louis,358.0
68149,4418,Saint-Louis,7339.0
68150,4405,Colmar,503.0
68151,4411,Mulhouse,1042.0
68152,4411,Mulhouse,2446.0
68153,4405,Colmar,723.0
68154,4411,Mulhouse,14829.0
68155,4405,Colmar,4711.0
68156,4411,Mulhouse,3491.0
68157,4405,Colmar,1348.0
68158,4418,Saint-Louis,495.0
68159,4411,Mulhouse,910.0
68160,4418,Saint-Louis,575.0
68161,4405,Colmar,527.0
68162,4405,Colmar,4401.0
68163,4418,Saint-Louis,5643.0
68165,4418,Saint-Louis,238.0
68166,4411,Mulhouse,13178.0
68167,4411,Mulhouse,715.0
68168,4418,Saint-Louis,374.0
68169,4418,Saint-Louis,501.0
68170,4418,Saint-Louis,582.0
68171,4411,Mulhouse,910.0
68172,4405,Colmar,1835.0
68173,4405,Colmar,2116.0
68174,4418,Saint-Louis,1642.0
68175,4405,Colmar,1862.0
68176,4411,Mulhouse,330.0
68177,4411,Mulhouse,1477.0
68178,4411,Mulhouse,952.0
68179,4411,Mulhouse,906.0
68180,4411,Mulhouse,923.0
68181,4418,Saint-Louis,250.0
68182,4418,Saint-Louis,1254.0
68183,4418,Saint-Louis,175.0
68184,4418,Saint-Louis,295.0
68185,4422,Sélestat,1653.0
68186,4418,Saint-Louis,314.0
68187,4418,Saint-Louis,338.0
68188,4411,Mulhouse,586.0
68189,4405,Colmar,910.0
68190,4418,Saint-Louis,32.0
68191,4411,Mulhouse,748.0
68192,4411,Mulhouse,427.0
68193,4405,Colmar,766.0
68194,4418,Saint-Louis,286.0
68195,4411,Mulhouse,6261.0
68196,4411,Mulhouse,291.0
68197,4418,Saint-Louis,506.0
68198,4418,Saint-Louis,299.0
68199,4411,Mulhouse,492.0
68200,4411,Mulhouse,532.0
68201,4411,Mulhouse,3653.0
68202,4411,Mulhouse,192.0
68203,4411,Mulhouse,1285.0
68204,4405,Colmar,1043.0
68205,4411,Mulhouse,2016.0
68207,4418,Saint-Louis,705.0
68208,4418,Saint-Louis,605.0
68209,4405,Colmar,846.0
68210,4405,Colmar,336.0
68211,4411,Mulhouse,381.0
68212,4418,Saint-Louis,516.0
68213,4411,Mulhouse,338.0
68214,4411,Mulhouse,371.0
68215,4411,Mulhouse,914.0
68216,4418,Saint-Louis,409.0
68217,4411,Mulhouse,1617.0
68218,4411,Mulhouse,3642.0
68219,4411,Mulhouse,867.0
68221,4418,Saint-Louis,931.0
68222,4418,Saint-Louis,1110.0
68223,4405,Colmar,806.0
68224,4411,Mulhouse,106341.0
68225,4411,Mulhouse,1557.0
68226,4405,Colmar,4707.0
68227,4405,Colmar,1283.0
68228,4405,Colmar,456.0
68229,4411,Mulhouse,164.0
68230,4405,Colmar,579.0
68231,4405,Colmar,1947.0
68232,4418,Saint-Louis,503.0
68234,4405,Colmar,756.0
68235,4405,Colmar,1157.0
68237,4405,Colmar,560.0
68238,4418,Saint-Louis,970.0
68239,4411,Mulhouse,391.0
68240,4418,Saint-Louis,1244.0
68241,4405,Colmar,698.0
68242,4405,Colmar,1296.0
68243,4418,Saint-Louis,137.0
68244,4405,Colmar,392.0
68245,4411,Mulhouse,406.0
68246,4405,Colmar,1032.0
68247,4411,Mulhouse,1242.0
68248,4418,Saint-Louis,672.0
68249,4405,Colmar,3453.0
68250,4411,Mulhouse,1031.0
68251,4405,Colmar,825.0
68252,4405,Colmar,1658.0
68253,4411,Mulhouse,1995.0
68254,4418,Saint-Louis,823.0
68255,4405,Colmar,1348.0
68256,4411,Mulhouse,10237.0
68257,4411,Mulhouse,948.0
68258,4411,Mulhouse,3080.0
68259,4418,Saint-Louis,492.0
68260,4411,Mulhouse,1145.0
68261,4411,Mulhouse,228.0
68262,4411,Mulhouse,790.0
68263,4418,Saint-Louis,626.0
68264,4418,Saint-Louis,627.0
68265,4418,Saint-Louis,800.0
68266,4411,Mulhouse,2023.0
68267,4411,Mulhouse,1951.0
68268,4411,Mulhouse,696.0
68269,4405,Colmar,4682.0
68270,4411,Mulhouse,3704.0
68271,4411,Mulhouse,12163.0
68273,4418,Saint-Louis,638.0
68274,4411,Mulhouse,203.0
68275,4411,Mulhouse,435.0
68276,4411,Mulhouse,192.0
68277,4405,Colmar,1032.0
68278,4411,Mulhouse,13795.0
68279,4411,Mulhouse,909.0
68280,4405,Colmar,390.0
68281,4411,Mulhouse,461.0
68282,4411,Mulhouse,278.0
68283,4422,Sélestat,780.0
68284,4418,Saint-Louis,675.0
68285,4405,Colmar,363.0
68286,4418,Saint-Louis,2380.0
68287,4405,Colmar,4186.0
68288,4418,Saint-Louis,399.0
68289,4411,Mulhouse,2453.0
68290,4405,Colmar,927.0
68291,4411,Mulhouse,1058.0
68292,4411,Mulhouse,2200.0
68293,4411,Mulhouse,79.0
68294,4422,Sélestat,1807.0
68295,4405,Colmar,3022.0
68296,4405,Colmar,962.0
68297,4418,Saint-Louis,22698.0
68298,4422,Sélestat,5049.0
68299,4411,Mulhouse,308.0
68300,4411,Mulhouse,5528.0
68301,4418,Saint-Louis,1281.0
68302,4411,Mulhouse,747.0
68303,4418,Saint-Louis,225.0
68304,4411,Mulhouse,1548.0
68305,4411,Mulhouse,1408.0
68306,4411,Mulhouse,504.0
68307,4411,Mulhouse,493.0
68308,4411,Mulhouse,329.0
68309,4418,Saint-Louis,4145.0
68311,4405,Colmar,597.0
68312,4418,Saint-Louis,315.0
68313,4411,Mulhouse,779.0
68315,4411,Mulhouse,7027.0
68316,4405,Colmar,724.0
68317,4405,Colmar,1121.0
68318,4405,Colmar,2432.0
68320,4411,Mulhouse,1392.0
68321,4411,Mulhouse,4061.0
68322,4411,Mulhouse,1343.0
68323,4411,Mulhouse,851.0
68324,4411,Mulhouse,650.0
68325,4418,Saint-Louis,755.0
68326,4411,Mulhouse,149.0
68327,4418,Saint-Louis,341.0
68328,4411,Mulhouse,192.0
68329,4405,Colmar,1333.0
68330,4411,Mulhouse,347.0
68331,4405,Colmar,1949.0
68332,4411,Mulhouse,976.0
68333,4418,Saint-Louis,304.0
68334,4411,Mulhouse,7766.0
68335,4405,Colmar,463.0
68336,4411,Mulhouse,445.0
68337,4411,Mulhouse,625.0
68338,4405,Colmar,3928.0
68340,4411,Mulhouse,357.0
68341,4418,Saint-Louis,1040.0
68342,4411,Mulhouse,1649.0
68343,4411,Mulhouse,2432.0
68344,4411,Mulhouse,438.0
68345,4405,Colmar,784.0
68347,4418,Saint-Louis,660.0
68348,4411,Mulhouse,2855.0
68349,4418,Saint-Louis,4513.0
68350,4405,Colmar,475.0
68351,4405,Colmar,633.0
68352,4405,Colmar,2702.0
68353,4418,Saint-Louis,482.0
68354,4405,Colmar,916.0
68355,4418,Saint-Louis,1551.0
68356,4411,Mulhouse,885.0
68357,4418,Saint-Louis,513.0
68358,4405,Colmar,471.0
68359,4411,Mulhouse,1668.0
68360,4405,Colmar,696.0
68361,4411,Mulhouse,318.0
68362,4418,Saint-Louis,783.0
68363,4418,Saint-Louis,625.0
68364,4405,Colmar,1004.0
68365,4405,Colmar,1776.0
68366,4405,Colmar,699.0
68367,4405,Colmar,1202.0
68368,4405,Colmar,1220.0
68370,4411,Mulhouse,161.0
68371,4418,Saint-Louis,303.0
68372,4411,Mulhouse,1766.0
68373,4418,Saint-Louis,294.0
68374,4405,Colmar,7989.0
68375,4411,Mulhouse,10334.0
68376,4411,Mulhouse,15262.0
68377,4411,Mulhouse,787.0
68378,4411,Mulhouse,364.0
68379,4405,Colmar,1123.0
68380,4418,Saint-Louis,436.0
68381,4411,Mulhouse,779.0
68382,4418,Saint-Louis,386.0
68383,4405,Colmar,324.0
68384,4411,Mulhouse,2514.0
68385,4405,Colmar,828.0
68386,4411,Mulhouse,1059.0
69001,8430,Tarare,395.0
69002,8434,Villefranche-sur-Saône,243.0
69003,8421,Lyon,2991.0
69004,8421,Lyon,766.0
69005,8421,Lyon,607.0
69006,8430,Tarare,4840.0
69007,8433,Vienne-Annonay,2751.0
69008,8430,Tarare,677.0
69009,8421,Lyon,7947.0
69010,8421,Lyon,6453.0
69012,8434,Villefranche-sur-Saône,603.0
69013,8434,Villefranche-sur-Saône,4215.0
69014,8428,Saint-Étienne,1115.0
69016,8434,Villefranche-sur-Saône,122.0
69017,8421,Lyon,752.0
69018,8434,Villefranche-sur-Saône,2123.0
69019,8434,Villefranche-sur-Saône,13542.0
69020,8421,Lyon,705.0
69021,8421,Lyon,2348.0
69022,8421,Lyon,542.0
69023,8434,Villefranche-sur-Saône,1669.0
69024,8421,Lyon,4155.0
69026,8421,Lyon,535.0
69027,8421,Lyon,12388.0
69028,8421,Lyon,6661.0
69029,8421,Lyon,43049.0
69030,8421,Lyon,826.0
69031,8421,Lyon,1376.0
69032,8421,Lyon,2076.0
69033,8421,Lyon,2937.0
69034,8421,Lyon,43572.0
69035,8434,Villefranche-sur-Saône,376.0
69036,8434,Villefranche-sur-Saône,1138.0
69037,8430,Tarare,831.0
69038,8428,Saint-Étienne,919.0
69039,8421,Lyon,700.0
69040,8421,Lyon,5936.0
69042,8428,Saint-Étienne,568.0
69043,8421,Lyon,9052.0
69044,8421,Lyon,5311.0
69045,8434,Villefranche-sur-Saône,1265.0
69046,8421,Lyon,4606.0
69047,8421,Lyon,1039.0
69049,8421,Lyon,2828.0
69050,8421,Lyon,2115.0
69051,8421,Lyon,1208.0
69052,8421,Lyon,4164.0
69053,8434,Villefranche-sur-Saône,538.0
69054,8430,Tarare,361.0
69055,8421,Lyon,1506.0
69056,8421,Lyon,2069.0
69057,8421,Lyon,587.0
69058,8434,Villefranche-sur-Saône,398.0
69059,8421,Lyon,1591.0
69060,8430,Tarare,564.0
69061,8434,Villefranche-sur-Saône,1204.0
69062,8428,Saint-Étienne,791.0
69063,8421,Lyon,4517.0
69064,8433,Vienne-Annonay,3933.0
69065,8434,Villefranche-sur-Saône,984.0
69066,8430,Tarare,4352.0
69067,8421,Lyon,1172.0
69068,8421,Lyon,2452.0
69069,8421,Lyon,11903.0
69070,8430,Tarare,1327.0
69071,8421,Lyon,1179.0
69072,8421,Lyon,8828.0
69074,8434,Villefranche-sur-Saône,1564.0
69075,8430,Tarare,194.0
69076,8421,Lyon,2519.0
69077,8434,Villefranche-sur-Saône,1106.0
69078,8421,Lyon,840.0
69080,8421,Lyon,1927.0
69081,8421,Lyon,18361.0
69082,8434,Villefranche-sur-Saône,281.0
69083,8421,Lyon,1169.0
69084,8434,Villefranche-sur-Saône,1320.0
69085,8421,Lyon,1501.0
69086,8421,Lyon,2287.0
69087,8421,Lyon,3043.0
69088,8421,Lyon,7047.0
69089,8421,Lyon,15204.0
69090,8421,Lyon,873.0
69091,8421,Lyon,20654.0
69092,8434,Villefranche-sur-Saône,7614.0
69093,8430,Tarare,1198.0
69094,8421,Lyon,6094.0
69095,8428,Saint-Étienne,829.0
69096,8421,Lyon,9851.0
69097,8421,Lyon,756.0
69098,8428,Saint-Étienne,488.0
69099,8428,Saint-Étienne,1431.0
69100,8421,Lyon,8867.0
69102,8430,Tarare,751.0
69103,8434,Villefranche-sur-Saône,885.0
69104,8434,Villefranche-sur-Saône,475.0
69105,8434,Villefranche-sur-Saône,1027.0
69106,8421,Lyon,1264.0
69107,8430,Tarare,1055.0
69108,8434,Villefranche-sur-Saône,1062.0
69109,8434,Villefranche-sur-Saône,854.0
69110,8428,Saint-Étienne,1834.0
69111,8421,Lyon,691.0
69112,8421,Lyon,6508.0
69113,8421,Lyon,903.0
69115,8434,Villefranche-sur-Saône,4790.0
69116,8421,Lyon,3838.0
69117,8421,Lyon,3188.0
69118,8421,Lyon,2698.0
69119,8421,Lyon,964.0
69120,8421,Lyon,595.0
69121,8421,Lyon,3031.0
69122,8421,Lyon,2051.0
69123,8421,Lyon,522250.0
69124,8434,Villefranche-sur-Saône,455.0
69125,8421,Lyon,942.0
69126,8421,Lyon,842.0
69127,8421,Lyon,3644.0
69130,8430,Tarare,229.0
69131,8421,Lyon,3543.0
69132,8428,Saint-Étienne,850.0
69133,8421,Lyon,4350.0
69134,8421,Lyon,233.0
69135,8434,Villefranche-sur-Saône,1914.0
69136,8421,Lyon,3200.0
69137,8434,Villefranche-sur-Saône,532.0
69138,8421,Lyon,446.0
69139,8421,Lyon,1386.0
69140,8421,Lyon,2176.0
69141,8421,Lyon,6274.0
69142,8421,Lyon,6595.0
69143,8421,Lyon,7721.0
69145,8434,Villefranche-sur-Saône,938.0
69148,8421,Lyon,2590.0
69149,8421,Lyon,37628.0
69151,8434,Villefranche-sur-Saône,1488.0
69153,8421,Lyon,1403.0
69154,8421,Lyon,2974.0
69155,8428,Saint-Étienne,1132.0
69156,8421,Lyon,2657.0
69157,8430,Tarare,5282.0
69160,8430,Tarare,1036.0
69161,8434,Villefranche-sur-Saône,481.0
69162,8434,Villefranche-sur-Saône,1355.0
69163,8421,Lyon,3549.0
69164,8430,Tarare,318.0
69165,8434,Villefranche-sur-Saône,1148.0
69166,8421,Lyon,321.0
69167,8434,Villefranche-sur-Saône,588.0
69168,8421,Lyon,1543.0
69169,8430,Tarare,641.0
69170,8421,Lyon,1164.0
69171,8421,Lyon,2501.0
69172,8434,Villefranche-sur-Saône,763.0
69173,8421,Lyon,987.0
69174,8430,Tarare,617.0
69175,8421,Lyon,1975.0
69176,8421,Lyon,4645.0
69177,8421,Lyon,2094.0
69178,8428,Saint-Étienne,786.0
69179,8421,Lyon,4135.0
69180,8421,Lyon,279.0
69181,8430,Tarare,235.0
69182,8434,Villefranche-sur-Saône,367.0
69183,8430,Tarare,316.0
69184,8421,Lyon,992.0
69186,8434,Villefranche-sur-Saône,204.0
69187,8428,Saint-Étienne,654.0
69188,8430,Tarare,911.0
69189,8421,Lyon,1953.0
69190,8421,Lyon,2059.0
69191,8421,Lyon,5900.0
69192,8434,Villefranche-sur-Saône,153.0
69193,8421,Lyon,1275.0
69194,8421,Lyon,7265.0
69196,8434,Villefranche-sur-Saône,605.0
69197,8434,Villefranche-sur-Saône,2206.0
69198,8434,Villefranche-sur-Saône,769.0
69199,8421,Lyon,19360.0
69200,8430,Tarare,1516.0
69201,8428,Saint-Étienne,1291.0
69202,8421,Lyon,21858.0
69203,8428,Saint-Étienne,987.0
69204,8421,Lyon,20929.0
69205,8421,Lyon,5300.0
69206,8434,Villefranche-sur-Saône,4461.0
69207,8421,Lyon,2978.0
69208,8421,Lyon,2245.0
69209,8434,Villefranche-sur-Saône,568.0
69212,8421,Lyon,479.0
69214,8430,Tarare,1187.0
69215,8434,Villefranche-sur-Saône,902.0
69216,8421,Lyon,587.0
69217,8430,Tarare,743.0
69218,8434,Villefranche-sur-Saône,1046.0
69219,8421,Lyon,2132.0
69220,8428,Saint-Étienne,1883.0
69225,8430,Tarare,543.0
69227,8421,Lyon,3891.0
69228,8421,Lyon,4249.0
69229,8430,Tarare,784.0
69230,8421,Lyon,322.0
69231,8421,Lyon,2587.0
69233,8421,Lyon,1238.0
69234,8430,Tarare,1661.0
69235,8421,Lyon,1980.0
69236,8421,Lyon,600.0
69238,8428,Saint-Étienne,3712.0
69239,8421,Lyon,1169.0
69240,8430,Tarare,620.0
69241,8421,Lyon,2628.0
69242,8434,Villefranche-sur-Saône,894.0
69243,8430,Tarare,10428.0
69244,8421,Lyon,22676.0
69245,8421,Lyon,724.0
69246,8421,Lyon,1309.0
69248,8430,Tarare,5869.0
69249,8421,Lyon,3131.0
69250,8421,Lyon,4272.0
69252,8421,Lyon,735.0
69253,8421,Lyon,647.0
69254,8430,Tarare,983.0
69255,8421,Lyon,6091.0
69256,8421,Lyon,52139.0
69257,8434,Villefranche-sur-Saône,1131.0
69258,8434,Villefranche-sur-Saône,317.0
69259,8421,Lyon,66363.0
69260,8421,Lyon,5140.0
69261,8434,Villefranche-sur-Saône,110.0
69263,8421,Lyon,894.0
69264,8434,Villefranche-sur-Saône,35913.0
69265,8434,Villefranche-sur-Saône,811.0
69266,8421,Lyon,156928.0
69267,8434,Villefranche-sur-Saône,2127.0
69268,8421,Lyon,3374.0
69269,8421,Lyon,965.0
69270,8421,Lyon,4465.0
69271,8421,Lyon,11092.0
69272,8421,Lyon,4508.0
69273,8421,Lyon,10932.0
69275,8421,Lyon,29731.0
69276,8421,Lyon,9850.0
69277,8421,Lyon,13483.0
69278,8421,Lyon,5520.0
69279,8421,Lyon,6160.0
69280,8421,Lyon,1530.0
69281,8421,Lyon,1963.0
69282,8421,Lyon,35882.0
69283,8421,Lyon,13707.0
69284,8421,Lyon,3249.0
69285,8421,Lyon,4172.0
69286,8421,Lyon,31247.0
69287,8421,Lyon,6920.0
69288,8421,Lyon,5621.0
69289,8421,Lyon,4598.0
69290,8421,Lyon,48822.0
69291,8421,Lyon,5965.0
69292,8421,Lyon,6858.0
69293,8421,Lyon,2423.0
69294,8421,Lyon,2981.0
69295,8421,Lyon,1855.0
69296,8421,Lyon,3082.0
69297,8421,Lyon,5503.0
69298,8421,Lyon,3195.0
69299,8421,Lyon,2757.0
70001,2718,Vesoul,344.0
70002,2718,Vesoul,214.0
70003,2706,Besançon,70.0
70004,2718,Vesoul,310.0
70005,2718,Vesoul,128.0
70006,2718,Vesoul,1479.0
70007,2718,Vesoul,306.0
70008,2718,Vesoul,148.0
70009,2718,Vesoul,100.0
70010,2718,Vesoul,99.0
70011,2718,Vesoul,309.0
70012,2718,Vesoul,664.0
70013,2718,Vesoul,67.0
70014,2705,Belfort,414.0
70015,2718,Vesoul,267.0
70016,2718,Vesoul,163.0
70017,2718,Vesoul,234.0
70018,2706,Besançon,518.0
70019,2718,Vesoul,146.0
70020,2718,Vesoul,244.0
70021,2705,Belfort,183.0
70022,2706,Besançon,153.0
70023,2718,Vesoul,140.0
70024,2706,Besançon,435.0
70025,2718,Vesoul,241.0
70026,2706,Besançon,2451.0
70027,2706,Besançon,71.0
70028,2718,Vesoul,143.0
70029,2718,Vesoul,238.0
70030,2706,Besançon,45.0
70031,2718,Vesoul,636.0
70032,2711,Dijon,45.0
70035,2718,Vesoul,173.0
70036,2706,Besançon,156.0
70037,2706,Besançon,258.0
70038,2718,Vesoul,314.0
70039,2706,Besançon,375.0
70040,2718,Vesoul,241.0
70041,2706,Besançon,387.0
70042,2718,Vesoul,96.0
70043,2706,Besançon,238.0
70044,2718,Vesoul,401.0
70045,2706,Besançon,422.0
70046,2705,Belfort,362.0
70047,2718,Vesoul,100.0
70048,2706,Besançon,135.0
70049,2718,Vesoul,88.0
70050,2706,Besançon,97.0
70051,2718,Vesoul,38.0
70052,2718,Vesoul,118.0
70053,2718,Vesoul,76.0
70054,2706,Besançon,225.0
