source_system,dataset_title,organization,dataset_page,resource_title,resource_format,resource_url,year_signal,coverage_signal,access_status,content_type,content_length,classification,usable_for_mosaic,notes
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Côte d'Or,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-cote-dor,Orthophoto HR 20cm 2020 - Côte d'Or - pack 4,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D021_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01.7z.004,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Côte d'Or,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-cote-dor,Orthophoto HR 20cm 2020 - Côte d'Or - pack 5,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D021_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01.7z.005,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Côte d'Or,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-cote-dor,Orthophoto HR 20cm 2020 - Côte d'Or - pack 6,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D021_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01.7z.006,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Côte d'Or,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-cote-dor,Orthophoto HR 20cm 2020 - Côte d'Or - pack 7,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D021_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01.7z.007,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Côte d'Or,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-cote-dor,Orthophoto HR 20cm 2020 - Côte d'Or - pack 8,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D021_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01.7z.008,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Côte d'Or,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-cote-dor,Orthophoto HR 20cm 2020 - Côte d'Or - pack 9,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D021_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D021_2020-01-01.7z.009,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Doubs,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-doubs,Orthophoto HR 20cm 2020 - Doubs - pack 1,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D025_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01.7z.001,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Doubs,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-doubs,Orthophoto HR 20cm 2020 - Doubs - pack 2,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D025_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01.7z.002,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Doubs,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-doubs,Orthophoto HR 20cm 2020 - Doubs - pack 3,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D025_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01.7z.003,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Doubs,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-doubs,Orthophoto HR 20cm 2020 - Doubs - pack 4,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D025_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01.7z.004,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Doubs,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-doubs,Orthophoto HR 20cm 2020 - Doubs - pack 5,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D025_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01.7z.005,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Doubs,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-doubs,Orthophoto HR 20cm 2020 - Doubs - pack 6,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D025_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D025_2020-01-01.7z.006,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Jura,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-jura,Orthophoto HR 20cm 2020 - Jura - pack 1,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D039_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01.7z.001,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Jura,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-jura,Orthophoto HR 20cm 2020 - Jura - pack 2,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D039_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01.7z.002,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Jura,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-jura,Orthophoto HR 20cm 2020 - Jura - pack 3,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D039_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01.7z.003,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Jura,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-jura,Orthophoto HR 20cm 2020 - Jura - pack 4,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D039_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01.7z.004,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Jura,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-jura,Orthophoto HR 20cm 2020 - Jura - pack 5,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D039_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01.7z.005,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Jura,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-jura,Orthophoto HR 20cm 2020 - Jura - pack 6,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D039_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D039_2020-01-01.7z.006,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Les liens ci dessous sont des liens à utiliser avec un outil particulier (un logiciel gérant le protocole FTP) pour traiter le téléchargement de grand volume. Par exemple une application spécifique comme FileZilla (https://filezilla-project.org) peut gérer ces liens.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégral discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Nièvre,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-nievre,Orthophoto HR 20cm 2020 - Nièvre - pack 1,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D058_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D058_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D058_2020-01-01.7z.001,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégralement les données, il vous télécharger toutes les archives. 
Attention, cela représente prés de plusieurs Go de volume !

La BD ORTHO® est désormais produite par défaut à une résolution de 20 cm, en couleurs. Les prises de vue ont été réalisé entre le 08/09/2020 et le discovered via CKAN; api={}"
ckan_ternum_bfc,Orthophoto Haute Résolution (HR) 20 cm 2020 - Nièvre,Institut National de l'Information Géographique et Forestière (IGN),https://trouver.ternum-bfc.fr/dataset/orthophoto-haute-resolution-hr-20-cm-2020-nievre,Orthophoto HR 20cm 2020 - Nièvre - pack 2,7Z,https://wxs.ign.fr/pkz8762095c7qmx39tv6ebto/telechargement/prepackage/ORTHOHR-JP2_PACK_D058_2020-01-01$ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D058_2020-01-01/file/ORTHOHR_1-0_RVB-0M20_JP2-E080_LAMB93_D058_2020-01-01.7z.002,2020,national_or_france_claim,not_probed,,,reject_not_bpe,no,"La BD ORTHO® constitue l'outil numérique de référence des collectivités et des ministères, pour mettre en valeur le territoire et enrichir la visualisation de données métiers et des projets.

La BD ORTHO® est mise à jour actuellement sur un rythme de 3 ou 4 ans. Une trentaine de nouveaux départements sont produits chaque année et disponibles « au fil de l’eau ». Les ressources en ligne sont mises à jour en continu.

Vous trouverez ci dessous les liens de téléchargement vers les serveurs de l'IGN. Pour récupérer intégralement les données, il vous télécharger toutes les archives. 
Attention, cela représente prés de plusieurs Go de volume !

La BD ORTHO® est désormais produite par défaut à une résolution de 20 cm, en couleurs. Les prises de vue ont été réalisé entre le 08/09/2020 et le discovered via CKAN; api={}"
