target_year,ZE2020,node_idx,libze2020,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,urssaf_employer_establishments_t_minus_1,urssaf_salaried_employees_t_minus_1,urssaf_payroll_t_minus_1,urssaf_employer_growth_1y_t_minus_1,urssaf_wage_per_employee_t_minus_1,has_flores_source,has_side_stock_source,has_urssaf_source,feature_forecast_safe,side_enterprise_creations_official,side_establishment_creations_official,communes_count,side_lag_1,side_lag_2,side_lag_3,growth_1y,growth_2y,is_covid_year,is_post_covid_rebound,fr_climat_affaires_t_minus_1,fr_climat_emploi_t_minus_1,fr_bdf_conj_services_climate_t_minus_1,fr_bdf_gstix_comp_t_minus_1
2023,7604,205,Auch,6767.0,1000.0,82.0,209.0,0.0,17.0,9.0,136.0,676.0,1172.0,145.0,456.0,57.0,215.0,139.0,690.0,1221.0,543.0,48369.0,0.1192204434244376,0.1804344613565834,0.0180532571084699,15472.0,1495.0,2042.0,3796.0,279.0,609.0,1327.0,2353.0,2085.0,1486.0,0.0437128980032379,4258.0,29581.0,742871823.0,0.0181731229076995,25113.14096886515,1,1,1,1,1998,2420,392,2374.0,2469.0,2002.0,0.0193765796124683,-0.0198460915350344,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7604,205,Auch,6744.0,1000.0,80.0,204.0,0.0,17.0,7.0,137.0,666.0,1145.0,148.0,456.0,58.0,223.0,128.0,691.0,1214.0,570.0,48638.0,0.1186678919551001,0.180011862396204,-0.0033988473474213,15457.0,1522.0,2068.0,3749.0,306.0,639.0,1046.0,2501.0,2100.0,1526.0,-0.0009694932781799,4205.0,29169.0,769559695.0,-0.012447158290277,26382.79320511502,1,1,1,1,2040,2539,392,2420.0,2374.0,2469.0,0.0491735537190083,0.069502948609941,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7604,205,Auch,6728.0,988.0,79.0,214.0,0.0,14.0,5.0,130.0,667.0,1157.0,148.0,446.0,64.0,229.0,128.0,687.0,1211.0,561.0,48572.0,0.1187600826262828,0.1799940546967895,-0.0023724792408066,,,,,,,,,,,,4163.0,28985.0,788753356.0,-0.009988109393579,27212.467000172503,1,0,1,1,2084,2651,392,2539.0,2420.0,2374.0,0.0441118550610477,0.0954545454545454,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7605,206,Bagnols-sur-Cèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.0,17681.0,522275978.0,-0.0204918032786884,29538.82574515016,0,0,1,1,624,723,52,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7605,206,Bagnols-sur-Cèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.0,17473.0,525205391.0,-0.0089659294680215,30058.11200137355,0,0,1,1,615,635,52,723.0,,,-0.1217150760719225,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7605,206,Bagnols-sur-Cèze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.0,17538.0,536069970.0,0.0018094089264173,30566.19739993157,0,0,1,1,627,685,52,635.0,723.0,,0.078740157480315,-0.0525587828492393,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7605,206,Bagnols-sur-Cèze,,,,,,,,,,,,,,,,,,,,,,,4538.0,373.0,718.0,1290.0,59.0,129.0,250.0,593.0,657.0,469.0,,1635.0,17528.0,547884689.0,-0.0156532209512342,31257.68421953445,0,1,1,1,553,615,52,685.0,635.0,723.0,-0.1021897810218978,-0.031496062992126,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7605,206,Bagnols-sur-Cèze,,,,,,,,,,,,,,,,,,,,,,,4679.0,404.0,733.0,1314.0,69.0,142.0,241.0,617.0,685.0,474.0,0.0310709563684441,1625.0,17491.0,549414331.0,-0.0061162079510703,31411.258990337887,0,1,1,1,604,645,52,615.0,685.0,635.0,0.048780487804878,-0.0583941605839416,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7605,206,Bagnols-sur-Cèze,,,,,,,,,,,,,,,,,,,,,,,4773.0,402.0,719.0,1334.0,66.0,134.0,238.0,656.0,719.0,505.0,0.0200897627698226,1635.0,17456.0,555431885.0,0.0061538461538461,31818.96683088909,0,1,1,1,587,622,52,645.0,615.0,685.0,-0.0356589147286822,0.0113821138211382,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7605,206,Bagnols-sur-Cèze,2259.0,275.0,30.0,68.0,0.0,10.0,1.0,74.0,267.0,406.0,42.0,185.0,17.0,71.0,39.0,256.0,329.0,189.0,22762.0,0.1127140643074252,0.179725542275343,,4850.0,398.0,725.0,1349.0,67.0,145.0,242.0,678.0,760.0,486.0,0.0161324114812486,1636.0,17626.0,568874471.0,0.000611620795107,32274.734539884263,1,1,1,1,622,641,52,622.0,645.0,615.0,0.0305466237942122,-0.0062015503875969,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7605,206,Bagnols-sur-Cèze,2251.0,273.0,25.0,67.0,0.0,10.0,1.0,81.0,271.0,413.0,41.0,185.0,18.0,76.0,39.0,241.0,330.0,180.0,22357.0,0.1131286534184619,0.183474011550422,-0.0035413899955732,4986.0,397.0,722.0,1398.0,77.0,152.0,237.0,698.0,801.0,504.0,0.028041237113402,1624.0,17689.0,568778896.0,-0.0073349633251833,32154.38385437277,1,1,1,1,759,829,52,641.0,622.0,645.0,0.2932917316692667,0.332797427652733,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7605,206,Bagnols-sur-Cèze,2311.0,274.0,25.0,70.0,0.0,11.0,0.0,74.0,281.0,431.0,40.0,190.0,21.0,83.0,42.0,255.0,326.0,188.0,22664.0,0.1131605639013908,0.1864993509303331,0.0266548200799645,5274.0,429.0,785.0,1437.0,92.0,160.0,240.0,745.0,836.0,550.0,0.0577617328519854,1623.0,17736.0,583761053.0,-0.000615763546798,32913.90691249436,1,1,1,1,791,866,52,829.0,641.0,622.0,0.0446320868516285,0.3510140405616224,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7605,206,Bagnols-sur-Cèze,2279.0,265.0,27.0,67.0,0.0,11.0,0.0,79.0,277.0,424.0,38.0,184.0,19.0,76.0,45.0,249.0,336.0,182.0,22645.0,0.1135562293878461,0.1860465116279069,-0.0138468195586326,5448.0,452.0,810.0,1476.0,91.0,166.0,237.0,777.0,858.0,581.0,0.0329920364050055,1602.0,17613.0,559096807.0,-0.0129390018484288,31743.417191846933,1,1,1,1,1005,1076,52,866.0,829.0,641.0,0.2424942263279446,0.2979493365500603,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,7605,206,Bagnols-sur-Cèze,2360.0,262.0,24.0,71.0,0.0,11.0,0.0,85.0,279.0,449.0,43.0,210.0,22.0,70.0,46.0,259.0,330.0,199.0,22810.0,0.1131284113760413,0.1902542372881356,0.0355419043440106,5849.0,474.0,867.0,1566.0,115.0,176.0,243.0,888.0,881.0,639.0,0.0736049926578561,1665.0,18174.0,603724573.0,0.0393258426966292,33219.13574336965,1,1,1,1,975,1056,52,1076.0,866.0,829.0,-0.0185873605947954,0.2193995381062354,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7605,206,Bagnols-sur-Cèze,2402.0,268.0,25.0,70.0,0.0,11.0,0.0,82.0,299.0,447.0,45.0,200.0,28.0,75.0,46.0,276.0,324.0,206.0,23155.0,0.1122333525836435,0.1860949208992506,0.0177966101694915,6183.0,501.0,847.0,1577.0,122.0,186.0,254.0,1029.0,968.0,699.0,0.0571037784236621,1719.0,18614.0,631788735.0,0.0324324324324323,33941.58885784893,1,1,1,1,975,1070,52,1056.0,1076.0,866.0,0.0132575757575756,-0.0055762081784386,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7605,206,Bagnols-sur-Cèze,2383.0,256.0,26.0,73.0,0.0,10.0,0.0,85.0,290.0,432.0,49.0,209.0,27.0,76.0,43.0,276.0,324.0,207.0,23571.0,0.1105936599098841,0.1812840956777171,-0.007910074937552,6298.0,494.0,864.0,1585.0,129.0,201.0,239.0,1137.0,953.0,696.0,0.0185993854116124,1713.0,18705.0,670075912.0,-0.0034904013961605,35823.3580326116,1,1,1,1,1058,1217,52,1070.0,1056.0,1076.0,0.1373831775700935,0.1524621212121211,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7605,206,Bagnols-sur-Cèze,2357.0,238.0,25.0,77.0,0.0,9.0,0.0,83.0,277.0,438.0,49.0,208.0,28.0,75.0,40.0,288.0,314.0,208.0,23968.0,0.1111015509277468,0.1858294442087399,-0.0109106168694922,,,,,,,,,,,,1673.0,18846.0,701213250.0,-0.0233508464681844,37207.53740846864,1,0,1,1,1048,1198,52,1217.0,1070.0,1056.0,-0.0156121610517666,0.1196261682242991,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7606,207,Béziers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6239.0,43586.0,948795349.0,0.0097103091115067,21768.35105309044,0,0,1,1,2489,2728,110,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7606,207,Béziers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6242.0,43211.0,969669072.0,0.0004808462894694,22440.32936057948,0,0,1,1,2484,2655,110,2728.0,,,-0.0267595307917888,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7606,207,Béziers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6232.0,43370.0,986863560.0,-0.0016020506247997,22754.5206363846,0,0,1,1,2493,2769,110,2655.0,2728.0,,0.0429378531073445,0.0150293255131965,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7606,207,Béziers,,,,,,,,,,,,,,,,,,,,,,,17135.0,1114.0,2644.0,5168.0,242.0,561.0,1093.0,2291.0,2604.0,1418.0,,6147.0,43189.0,1005386656.0,-0.0136392811296534,23278.76672300817,0,1,1,1,2390,2628,110,2769.0,2655.0,2728.0,-0.0509209100758396,-0.0101694915254236,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7606,207,Béziers,,,,,,,,,,,,,,,,,,,,,,,17479.0,1170.0,2654.0,5198.0,260.0,601.0,1100.0,2329.0,2736.0,1431.0,0.0200758681062154,6143.0,44217.0,1044327391.0,-0.0006507239303725,23618.23260284506,0,1,1,1,2302,2569,110,2628.0,2769.0,2655.0,-0.0224505327245053,-0.0722282412423257,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7606,207,Béziers,,,,,,,,,,,,,,,,,,,,,,,17831.0,1209.0,2780.0,5250.0,254.0,591.0,1095.0,2383.0,2788.0,1481.0,0.0201384518565135,6137.0,44769.0,1066468415.0,-0.0009767214715936,23821.582233241752,0,1,1,1,2461,2685,110,2569.0,2628.0,2769.0,0.0451537563254185,0.0216894977168948,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7606,207,Béziers,7676.0,449.0,79.0,188.0,0.0,18.0,5.0,196.0,921.0,1732.0,182.0,771.0,81.0,303.0,169.0,940.0,985.0,657.0,62204.0,0.1216881743438873,0.2256383533090151,,18329.0,1442.0,2800.0,5264.0,270.0,645.0,1095.0,2440.0,2864.0,1509.0,0.0279288878918737,6094.0,45574.0,1102534557.0,-0.0070066807886589,24192.183196559443,1,1,1,1,2661,2906,110,2685.0,2569.0,2628.0,0.0823091247672254,0.1311794472557415,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7606,207,Béziers,7691.0,442.0,73.0,185.0,0.0,16.0,4.0,188.0,991.0,1732.0,176.0,782.0,77.0,316.0,182.0,927.0,963.0,637.0,62319.0,0.122166256496604,0.2251982837082304,0.0019541427826992,19341.0,1338.0,2978.0,5547.0,293.0,677.0,1169.0,2602.0,3055.0,1682.0,0.0552130503573571,6092.0,45986.0,1133676823.0,-0.0003281916639317,24652.6513069195,1,1,1,1,3028,3286,110,2906.0,2685.0,2569.0,0.1307639366827253,0.2238361266294226,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7606,207,Béziers,8067.0,459.0,78.0,196.0,0.0,17.0,5.0,204.0,1072.0,1790.0,183.0,821.0,83.0,346.0,189.0,960.0,988.0,676.0,64194.0,0.1210109998405107,0.2218916573695301,0.0488883110128721,20230.0,1435.0,3099.0,5678.0,313.0,728.0,1231.0,2804.0,3161.0,1781.0,0.0459645313065508,6166.0,46916.0,1178399139.0,0.0121470781352592,25117.21244351607,1,1,1,1,3095,3390,110,3286.0,2906.0,2685.0,0.0316494217894096,0.1665519614590502,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7606,207,Béziers,8074.0,479.0,71.0,194.0,0.0,16.0,4.0,204.0,1130.0,1769.0,185.0,787.0,86.0,336.0,184.0,967.0,1007.0,655.0,64577.0,0.1212798826608147,0.2190983403517463,0.0008677327383166,20913.0,1537.0,3292.0,5652.0,328.0,738.0,1259.0,2991.0,3224.0,1892.0,0.0337617399901137,6174.0,46492.0,1104374738.0,0.0012974375608174,23754.08108921965,1,1,1,1,3871,4245,110,3390.0,3286.0,2906.0,0.252212389380531,0.2918441874619597,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,7606,207,Béziers,8380.0,517.0,76.0,206.0,0.0,18.0,4.0,221.0,1219.0,1830.0,189.0,829.0,88.0,336.0,187.0,991.0,999.0,670.0,66283.0,0.121141597507419,0.2183770883054892,0.0378994302700024,22637.0,1711.0,3603.0,6027.0,371.0,813.0,1356.0,3329.0,3410.0,2017.0,0.0824367618227897,6432.0,48775.0,1229880135.0,0.0417881438289602,25215.37949769349,1,1,1,1,3874,4269,110,4245.0,3390.0,3286.0,0.0056537102473497,0.25929203539823,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7606,207,Béziers,8548.0,514.0,80.0,213.0,0.0,17.0,4.0,218.0,1245.0,1844.0,198.0,867.0,83.0,344.0,201.0,1027.0,998.0,695.0,67087.0,0.1204959129747968,0.2157229761347683,0.0200477326968973,23717.0,1790.0,3687.0,6160.0,414.0,850.0,1422.0,3636.0,3531.0,2227.0,0.04770950214251,6649.0,50709.0,1344461066.0,0.0337375621890547,26513.263247155337,1,1,1,1,4054,4433,110,4269.0,4245.0,3390.0,0.0384164909814945,0.0442873969375736,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7606,207,Béziers,8639.0,537.0,80.0,211.0,0.0,17.0,5.0,212.0,1209.0,1873.0,203.0,878.0,85.0,349.0,207.0,1047.0,1021.0,705.0,68262.0,0.1202428234812635,0.216807500868156,0.0106457650912494,24393.0,1873.0,3834.0,6062.0,461.0,938.0,1345.0,3916.0,3651.0,2313.0,0.0285027617320909,6653.0,51003.0,1418945822.0,0.0006015942246955,27820.830578593417,1,1,1,1,4200,4896,110,4433.0,4269.0,4245.0,0.1044439431536206,0.1468728039353479,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7606,207,Béziers,8585.0,530.0,77.0,193.0,0.0,17.0,8.0,207.0,1148.0,1870.0,206.0,895.0,79.0,350.0,216.0,1034.0,1029.0,726.0,68132.0,0.1201593981728502,0.2178217821782178,-0.0062507234633638,,,,,,,,,,,,6555.0,50683.0,1452904333.0,-0.0147301969036525,28666.502239409663,1,0,1,1,4330,4979,110,4896.0,4433.0,4269.0,0.016952614379085,0.1231671554252198,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7607,208,Cahors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.0,16969.0,357881588.0,-0.0034762456546929,21090.316930873945,0,0,1,1,731,864,134,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7607,208,Cahors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.0,16709.0,358511709.0,-0.0201550387596899,21456.203782392724,0,0,1,1,745,800,134,864.0,,,-0.074074074074074,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7607,208,Cahors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.0,16551.0,359358042.0,-0.0276898734177215,21712.164944716333,0,0,1,1,771,848,134,800.0,864.0,,0.06,-0.0185185185185184,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7607,208,Cahors,,,,,,,,,,,,,,,,,,,,,,,6998.0,581.0,1103.0,1970.0,110.0,213.0,597.0,880.0,942.0,602.0,,2442.0,16341.0,360981442.0,-0.0065093572009764,22090.535585337493,0,1,1,1,718,774,134,848.0,800.0,864.0,-0.0872641509433962,-0.0324999999999999,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7607,208,Cahors,,,,,,,,,,,,,,,,,,,,,,,7141.0,576.0,1106.0,2045.0,119.0,220.0,593.0,910.0,931.0,641.0,0.0204344098313804,2439.0,16232.0,364060447.0,-0.0012285012285012,22428.563762937407,0,1,1,1,720,787,134,774.0,848.0,800.0,0.0167958656330748,-0.0719339622641509,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7607,208,Cahors,,,,,,,,,,,,,,,,,,,,,,,7212.0,581.0,1086.0,2060.0,121.0,236.0,573.0,957.0,941.0,657.0,0.0099425850721186,2376.0,16274.0,370894510.0,-0.025830258302583,22790.617549465405,0,1,1,1,686,778,134,787.0,774.0,848.0,-0.0114358322744599,0.0051679586563306,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7607,208,Cahors,3217.0,204.0,62.0,100.0,0.0,6.0,0.0,90.0,362.0,687.0,74.0,271.0,29.0,110.0,52.0,280.0,593.0,297.0,26731.0,0.1236272100858346,0.2135529996891514,,7262.0,587.0,1064.0,2067.0,118.0,247.0,567.0,973.0,977.0,662.0,0.0069328896283971,2343.0,16288.0,378981023.0,-0.0138888888888888,23267.49895628684,1,1,1,1,804,885,134,778.0,787.0,774.0,0.1375321336760926,0.1245235069885641,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7607,208,Cahors,3275.0,225.0,62.0,103.0,0.0,5.0,0.0,93.0,387.0,678.0,76.0,284.0,26.0,120.0,46.0,291.0,584.0,295.0,26523.0,0.1211669250043704,0.2070229007633587,0.018029219769972,7569.0,628.0,1095.0,2111.0,138.0,246.0,526.0,1038.0,1055.0,732.0,0.0422748554117322,2345.0,16554.0,388380149.0,0.0008536064874093,23461.40805847529,1,1,1,1,887,998,134,885.0,778.0,787.0,0.1276836158192089,0.2827763496143958,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7607,208,Cahors,3292.0,236.0,63.0,103.0,0.0,5.0,0.0,89.0,383.0,676.0,75.0,294.0,31.0,124.0,47.0,294.0,573.0,299.0,27012.0,0.1196480956817145,0.2053462940461725,0.0051908396946565,7705.0,633.0,1082.0,2163.0,143.0,256.0,505.0,1073.0,1059.0,791.0,0.0179680274805125,2343.0,16501.0,395547242.0,-0.0008528784648187,23971.10732682868,1,1,1,1,934,1056,134,998.0,885.0,778.0,0.0581162324649298,0.1932203389830509,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7607,208,Cahors,3288.0,245.0,56.0,104.0,0.0,5.0,0.0,86.0,372.0,689.0,78.0,290.0,36.0,120.0,46.0,309.0,567.0,285.0,27107.0,0.1203127127473789,0.2095498783454988,-0.0012150668286755,7835.0,636.0,1090.0,2155.0,158.0,246.0,515.0,1156.0,1094.0,785.0,0.0168721609344582,2321.0,16250.0,370860140.0,-0.0093896713615023,22822.16246153846,1,1,1,1,1129,1289,134,1056.0,998.0,885.0,0.2206439393939394,0.2915831663326653,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
2022,7607,208,Cahors,3410.0,255.0,56.0,105.0,0.0,6.0,0.0,88.0,403.0,693.0,81.0,324.0,35.0,126.0,52.0,328.0,563.0,295.0,27671.0,0.1180368245887118,0.2032258064516129,0.0371046228710463,8392.0,671.0,1164.0,2284.0,171.0,260.0,521.0,1316.0,1145.0,860.0,0.0710912571793236,2390.0,16891.0,407545985.0,0.029728565273589,24127.996270203068,1,1,1,1,1091,1238,134,1289.0,1056.0,998.0,-0.0395655546935609,0.1723484848484848,0,0,86.38333333333333,82.05833333333334,88.45,2.9839558333333334
2023,7607,208,Cahors,3415.0,253.0,59.0,104.0,0.0,6.0,0.0,85.0,405.0,700.0,81.0,322.0,36.0,124.0,51.0,328.0,567.0,294.0,27757.0,0.118726829571544,0.2049780380673499,0.001466275659824,8758.0,723.0,1202.0,2333.0,169.0,278.0,532.0,1394.0,1198.0,929.0,0.0436129647283127,2406.0,17052.0,431790642.0,0.0066945606694561,25321.994018296973,1,1,1,1,1042,1210,134,1238.0,1289.0,1056.0,-0.0226171243941841,-0.0612878200155159,0,0,109.55833333333334,106.97500000000001,101.25166666666667,0.11866666666666666
2024,7607,208,Cahors,3446.0,250.0,58.0,107.0,0.0,7.0,1.0,88.0,416.0,705.0,79.0,308.0,33.0,125.0,54.0,328.0,583.0,304.0,28332.0,0.1192271170591859,0.2045850261172374,0.0090775988286968,8742.0,738.0,1202.0,2303.0,178.0,285.0,359.0,1479.0,1228.0,970.0,-0.0018269011189769,2403.0,16965.0,449294639.0,-0.0012468827930174,26483.621514883584,1,1,1,1,1129,1379,134,1210.0,1238.0,1289.0,0.1396694214876033,0.1138933764135703,0,0,103.8,102.7,98.26833333333333,-1.2097208333333334
2025,7607,208,Cahors,3407.0,236.0,58.0,105.0,0.0,8.0,2.0,86.0,409.0,696.0,83.0,303.0,34.0,124.0,50.0,330.0,587.0,296.0,28526.0,0.1195815793534073,0.2042852949809216,-0.0113174695298897,,,,,,,,,,,,2385.0,17124.0,465367039.0,-0.0074906367041198,27176.304543331,1,0,1,1,1126,1368,134,1379.0,1210.0,1238.0,-0.0079767947788251,0.1305785123966942,0,0,105.75833333333333,110.86666666666667,106.92916666666667,1.3715908333333333
2012,7608,209,Carcassonne-Limoux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4957.0,34530.0,713819616.0,-0.0050180650341228,20672.44761077324,0,0,1,1,1710,1890,309,,,,,,0,0,89.825,90.01666666666667,90.96,-0.21511166666666667
2013,7608,209,Carcassonne-Limoux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4941.0,34301.0,726591687.0,-0.0032277587250353,21182.813533133143,0,0,1,1,1746,1927,309,1890.0,,,0.0195767195767195,,0,0,100.15833333333335,97.93333333333334,95.59500000000001,-0.90984
2014,7608,209,Carcassonne-Limoux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880.0,33928.0,730685840.0,-0.0123456790123457,21536.36642301344,0,0,1,1,1734,1863,309,1927.0,1890.0,,-0.0332122470160871,-0.0142857142857142,0,0,90.99166666666667,93.85833333333333,92.60916666666667,-1.967465
2015,7608,209,Carcassonne-Limoux,,,,,,,,,,,,,,,,,,,,,,,12939.0,988.0,1905.0,4045.0,209.0,371.0,770.0,1557.0,1895.0,1199.0,,4861.0,33467.0,733971539.0,-0.0038934426229507,21931.202049780382,0,1,1,1,1608,1787,309,1863.0,1927.0,1890.0,-0.0407944176060117,-0.0726517903476907,0,0,107.08333333333333,101.77499999999999,98.13333333333333,4.810215
2016,7608,209,Carcassonne-Limoux,,,,,,,,,,,,,,,,,,,,,,,13083.0,1064.0,1892.0,4113.0,208.0,396.0,706.0,1615.0,1904.0,1185.0,0.0111291444470207,4843.0,33453.0,744870082.0,-0.0037029417815264,22266.16692075449,0,1,1,1,1740,1956,309,1787.0,1863.0,1927.0,0.0945719082260772,0.0499194847020934,0,0,103.89166666666667,105.95833333333333,100.53333333333335,-1.8016266666666665
2017,7608,209,Carcassonne-Limoux,,,,,,,,,,,,,,,,,,,,,,,13303.0,1066.0,1835.0,4224.0,213.0,411.0,729.0,1635.0,2004.0,1186.0,0.0168157150500649,4778.0,33738.0,759111157.0,-0.0134214329960767,22500.182494516568,0,1,1,1,1738,1931,309,1956.0,1787.0,1863.0,-0.0127811860940695,0.0805819809736989,0,0,109.06666666666666,108.60000000000001,103.06,0.7678016666666667
2018,7608,209,Carcassonne-Limoux,6623.0,622.0,76.0,188.0,0.0,19.0,2.0,177.0,618.0,1384.0,147.0,566.0,61.0,234.0,137.0,574.0,1223.0,595.0,56252.0,0.1220933624374486,0.2089687452815944,,13489.0,1104.0,1846.0,4195.0,211.0,439.0,725.0,1701.0,2061.0,1207.0,0.0139818086145981,4718.0,33937.0,784708599.0,-0.0125575554625366,23122.509326104253,1,1,1,1,1899,2107,309,1931.0,1956.0,1787.0,0.0911444847229414,0.0771983640081799,0,0,94.47500000000001,94.47500000000001,93.48166666666667,-0.14577666666666667
2019,7608,209,Carcassonne-Limoux,6599.0,644.0,79.0,179.0,0.0,18.0,1.0,175.0,616.0,1354.0,143.0,560.0,67.0,229.0,140.0,580.0,1238.0,576.0,56089.0,0.1218950388571596,0.2051826034247613,-0.0036237354673108,14104.0,1113.0,1931.0,4150.0,240.0,469.0,761.0,1853.0,2246.0,1341.0,0.0455927051671731,4683.0,34489.0,809788825.0,-0.0074183976261127,23479.626112673606,1,1,1,1,2167,2407,309,2107.0,1931.0,1956.0,0.1423825344091125,0.246504401864319,0,0,97.90833333333335,99.55,96.01916666666666,0.3071808333333334
2020,7608,209,Carcassonne-Limoux,6757.0,681.0,78.0,176.0,0.0,20.0,2.0,167.0,687.0,1348.0,145.0,580.0,74.0,243.0,143.0,617.0,1235.0,561.0,58098.0,0.120052020882909,0.1994968181145478,0.0239430216699498,14565.0,1163.0,2038.0,4186.0,248.0,464.0,774.0,1976.0,2298.0,1418.0,0.0326857629041406,4668.0,34863.0,837883217.0,-0.0032030749519538,24033.59484266988,1,1,1,1,2148,2441,309,2407.0,2107.0,1931.0,0.0141254673867885,0.1585192216421451,1,0,100.93333333333334,106.05,100.54666666666667,-3.6309883333333333
2021,7608,209,Carcassonne-Limoux,6791.0,694.0,79.0,168.0,0.0,18.0,1.0,177.0,710.0,1356.0,133.0,578.0,79.0,220.0,139.0,638.0,1224.0,577.0,57793.0,0.120441333552743,0.1996760418200559,0.0050318188545213,14979.0,1188.0,2112.0,4187.0,267.0,468.0,801.0,2113.0,2377.0,1466.0,0.0284243048403707,4679.0,34761.0,787479857.0,0.0023564695801199,22654.119760651305,1,1,1,1,2582,2915,309,2441.0,2407.0,2107.0,0.1941827120032773,0.2110511009555462,0,1,106.59166666666665,107.65833333333335,100.94,0.20732333333333333
