ZE2020,flores_total_establishments_t_minus_1,flores_etab_az_t_minus_1,flores_etab_de_t_minus_1,flores_etab_c1_t_minus_1,flores_etab_c2_t_minus_1,flores_etab_c3_t_minus_1,flores_etab_c4_t_minus_1,flores_etab_c5_t_minus_1,flores_etab_fz_t_minus_1,flores_etab_gz_t_minus_1,flores_etab_hz_t_minus_1,flores_etab_iz_t_minus_1,flores_etab_jz_t_minus_1,flores_etab_kz_t_minus_1,flores_etab_lz_t_minus_1,flores_etab_mn_t_minus_1,flores_etab_oq_t_minus_1,flores_etab_ru_t_minus_1,flores_total_salaried_jobs_t_minus_1,source_year,flores_herfindahl_t_minus_1,flores_dominant_sector_weight_t_minus_1,flores_growth_etab_1y_t_minus_1,target_year
7608,7146,706.0,76.0,173.0,0.0,18.0,2.0,177.0,796.0,1435.0,140.0,638.0,80.0,225.0,148.0,687.0,1238.0,607.0,60087,2022,0.1201847845218465,0.20081164287713407,0.020274129069103308,2023
7608,7204,720.0,78.0,168.0,,16.0,2.0,178.0,780.0,1462.0,139.0,662.0,74.0,219.0,155.0,693.0,1243.0,615.0,61860,2023,0.12079641577370334,0.20294280955024985,0.008116428771340667,2024
7609,2441,398.0,34.0,63.0,0.0,6.0,3.0,90.0,236.0,482.0,70.0,131.0,18.0,84.0,31.0,201.0,411.0,183.0,18168,2017,0.12300232223615382,0.19746005735354363,,2018
7609,2405,395.0,31.0,61.0,0.0,6.0,2.0,88.0,233.0,463.0,69.0,127.0,16.0,92.0,32.0,201.0,413.0,176.0,18294,2018,0.12270503671751075,0.19251559251559253,-0.01474805407619828,2019
7609,2426,412.0,31.0,65.0,0.0,8.0,2.0,87.0,231.0,457.0,65.0,132.0,17.0,92.0,33.0,210.0,412.0,172.0,18915,2019,0.12228339729870619,0.18837592745259688,0.008731808731808677,2020
7609,2413,394.0,29.0,63.0,0.0,8.0,2.0,91.0,234.0,464.0,65.0,133.0,17.0,93.0,32.0,210.0,410.0,168.0,18694,2020,0.12206759593574588,0.19229175300455864,-0.005358615004122047,2021
7609,2468,409.0,30.0,64.0,0.0,10.0,3.0,87.0,250.0,473.0,67.0,139.0,19.0,93.0,34.0,206.0,410.0,174.0,19188,2021,0.1216498243973427,0.19165316045380876,0.022793203481143776,2022
7609,2481,397.0,31.0,66.0,0.0,9.0,3.0,89.0,252.0,469.0,65.0,142.0,20.0,93.0,34.0,209.0,405.0,197.0,19291,2022,0.11949112326636893,0.18903667875856509,0.005267423014586603,2023
7609,2475,386.0,31.0,65.0,,9.0,2.0,90.0,264.0,476.0,68.0,145.0,18.0,88.0,32.0,216.0,399.0,186.0,19487,2023,0.11979724517906339,0.1923232323232323,-0.00241837968561065,2024
7610,5284,279.0,86.0,199.0,0.0,23.0,3.0,379.0,549.0,1179.0,110.0,350.0,54.0,224.0,73.0,497.0,802.0,477.0,45654,2017,0.1171613589594743,0.22312641937925815,,2018
7610,5228,285.0,84.0,196.0,0.0,23.0,3.0,384.0,549.0,1123.0,116.0,352.0,49.0,234.0,74.0,489.0,812.0,455.0,45079,2018,0.11498265182651946,0.21480489671002295,-0.010598031794095353,2019
7610,5335,311.0,87.0,199.0,0.0,23.0,3.0,393.0,579.0,1118.0,115.0,375.0,47.0,236.0,81.0,510.0,817.0,441.0,46215,2019,0.11328801595799345,0.20955951265229616,0.020466717674062718,2020
7610,5362,336.0,82.0,196.0,0.0,29.0,4.0,392.0,586.0,1093.0,108.0,382.0,48.0,238.0,82.0,546.0,816.0,424.0,45952,2020,0.11191280567063928,0.20384185005594926,0.005060918462980402,2021
7610,5533,347.0,84.0,191.0,0.0,27.0,5.0,389.0,613.0,1136.0,108.0,396.0,61.0,246.0,98.0,569.0,822.0,441.0,46724,2021,0.11166535120479987,0.20531357310681367,0.031891085415889586,2022
7610,5593,355.0,83.0,198.0,0.0,28.0,5.0,387.0,627.0,1138.0,110.0,401.0,71.0,245.0,99.0,580.0,833.0,433.0,46891,2022,0.1111327283289957,0.20346862149114966,0.010844026748599411,2023
7610,5598,348.0,86.0,190.0,,29.0,3.0,381.0,623.0,1126.0,106.0,410.0,77.0,251.0,106.0,588.0,850.0,424.0,47229,2023,0.11086163447594782,0.20114326545194713,0.0008939746111209512,2024
7611,3260,174.0,49.0,128.0,0.0,12.0,13.0,143.0,372.0,665.0,73.0,264.0,31.0,100.0,44.0,299.0,591.0,302.0,27125,2017,0.11933456283638826,0.20398773006134968,,2018
7611,3221,175.0,51.0,126.0,0.0,13.0,11.0,138.0,358.0,668.0,66.0,261.0,33.0,121.0,39.0,292.0,579.0,290.0,27078,2018,0.11924587567173318,0.20738900962434026,-0.011963190184049122,2019
7611,3258,218.0,50.0,130.0,0.0,13.0,12.0,137.0,350.0,651.0,74.0,266.0,33.0,125.0,43.0,296.0,579.0,281.0,27347,2019,0.11577677613512906,0.1998158379373849,0.0114871158025458,2020
7611,3218,231.0,48.0,128.0,0.0,12.0,12.0,133.0,347.0,662.0,70.0,250.0,34.0,114.0,38.0,293.0,577.0,269.0,26915,2020,0.11808325682022465,0.20571783716594158,-0.012277470841006721,2021
7611,3301,261.0,47.0,140.0,0.0,13.0,10.0,135.0,364.0,662.0,67.0,259.0,35.0,120.0,45.0,288.0,578.0,277.0,26991,2021,0.11582887177386782,0.20054528930627083,0.025792417650714716,2022
7611,3338,267.0,44.0,139.0,0.0,14.0,10.0,135.0,359.0,656.0,74.0,275.0,36.0,119.0,53.0,291.0,580.0,286.0,26853,2022,0.1142075151109597,0.19652486518873577,0.011208724628900324,2023
7611,3348,280.0,43.0,134.0,,14.0,11.0,126.0,361.0,654.0,73.0,278.0,36.0,122.0,50.0,303.0,584.0,279.0,27354,2023,0.11458846309214367,0.1953405017921147,0.002995805871779611,2024
7612,4502,225.0,76.0,110.0,0.0,10.0,7.0,161.0,465.0,786.0,118.0,373.0,36.0,178.0,84.0,468.0,907.0,498.0,37100,2017,0.11897362956904883,0.20146601510439804,,2018
7612,4469,236.0,72.0,114.0,0.0,11.0,8.0,151.0,461.0,780.0,114.0,387.0,34.0,181.0,87.0,476.0,875.0,482.0,37116,2018,0.11749266884709018,0.19579324233609308,-0.007330075521990276,2019
7612,4566,254.0,75.0,121.0,0.0,13.0,7.0,153.0,465.0,798.0,112.0,404.0,34.0,192.0,88.0,474.0,883.0,493.0,38038,2019,0.11657398789621588,0.19338589575120455,0.02170507943611555,2020
7612,4558,265.0,72.0,119.0,0.0,13.0,5.0,157.0,488.0,800.0,112.0,409.0,43.0,183.0,94.0,453.0,866.0,479.0,38127,2020,0.11557737327731055,0.1899956121105748,-0.001752080595707417,2021
7612,4765,289.0,76.0,126.0,0.0,15.0,5.0,164.0,530.0,837.0,115.0,441.0,39.0,190.0,96.0,484.0,871.0,487.0,39049,2021,0.11444048671616336,0.18279118572927597,0.04541465555068003,2022
7612,4822,296.0,76.0,128.0,0.0,15.0,5.0,162.0,526.0,834.0,112.0,440.0,42.0,195.0,96.0,507.0,885.0,503.0,39384,2022,0.11426845470633437,0.1835338034010784,0.011962224554039835,2023
7612,4832,293.0,74.0,126.0,,15.0,5.0,162.0,513.0,832.0,111.0,453.0,44.0,199.0,95.0,495.0,888.0,527.0,39731,2023,0.11429040598548308,0.1837748344370861,0.0020738282870178537,2024
7613,3226,244.0,47.0,114.0,0.0,5.0,1.0,95.0,317.0,547.0,85.0,379.0,35.0,108.0,27.0,236.0,633.0,353.0,24578,2017,0.11808965361644327,0.19621822690638563,,2018
7613,3262,280.0,46.0,112.0,0.0,4.0,1.0,96.0,319.0,526.0,81.0,394.0,32.0,111.0,23.0,242.0,652.0,343.0,24868,2018,0.11819942477165854,0.19987737584304108,0.011159330440173587,2019
7613,3255,276.0,48.0,111.0,0.0,4.0,1.0,98.0,312.0,533.0,84.0,400.0,28.0,107.0,24.0,242.0,649.0,338.0,25298,2019,0.11852062642608205,0.19938556067588326,-0.0021459227467811592,2020
7613,3252,296.0,46.0,104.0,0.0,4.0,1.0,97.0,324.0,530.0,84.0,391.0,31.0,94.0,23.0,251.0,648.0,328.0,25366,2020,0.11882194928960359,0.1992619926199262,-0.0009216589861751334,2021
7613,3369,331.0,47.0,107.0,0.0,5.0,1.0,97.0,334.0,552.0,88.0,415.0,34.0,94.0,29.0,259.0,649.0,327.0,25741,2021,0.11761304531274928,0.19263876521222914,0.0359778597785978,2022
7613,3406,342.0,49.0,103.0,0.0,4.0,1.0,105.0,345.0,555.0,89.0,418.0,33.0,92.0,27.0,255.0,657.0,331.0,25764,2022,0.11785598899941348,0.1928948913681738,0.010982487384980644,2023
7613,3370,345.0,47.0,102.0,,4.0,1.0,106.0,336.0,549.0,88.0,406.0,31.0,93.0,28.0,253.0,657.0,324.0,25922,2023,0.11806003398814816,0.19495548961424333,-0.010569583088667067,2024
7614,2742,266.0,27.0,87.0,0.0,9.0,3.0,102.0,293.0,535.0,66.0,288.0,25.0,89.0,30.0,244.0,442.0,236.0,18553,2017,0.1155757934626878,0.1951130561633844,,2018
7614,2732,274.0,32.0,86.0,0.0,9.0,4.0,102.0,294.0,537.0,64.0,282.0,28.0,92.0,31.0,232.0,438.0,227.0,18477,2018,0.11519939376919926,0.1965592972181552,-0.00364697301239969,2019
7614,2834,303.0,32.0,89.0,0.0,9.0,3.0,105.0,302.0,536.0,70.0,302.0,27.0,99.0,32.0,252.0,443.0,230.0,18887,2019,0.11338774205147797,0.18913196894848272,0.03733528550512455,2020
7614,2822,333.0,30.0,88.0,0.0,9.0,4.0,105.0,302.0,526.0,70.0,289.0,32.0,97.0,32.0,248.0,441.0,216.0,18750,2020,0.11314537342265214,0.18639262934089298,-0.004234297812279464,2021
7614,2928,356.0,32.0,89.0,0.0,8.0,3.0,110.0,310.0,530.0,71.0,314.0,36.0,104.0,31.0,255.0,457.0,222.0,19182,2021,0.1125278542954403,0.18101092896174864,0.03756201275691007,2022
7614,2953,387.0,32.0,90.0,0.0,10.0,3.0,107.0,317.0,535.0,70.0,319.0,32.0,104.0,37.0,254.0,445.0,211.0,19234,2022,0.11285245571522426,0.18117168980697596,0.008538251366120297,2023
7614,2982,396.0,33.0,95.0,,12.0,5.0,109.0,314.0,525.0,69.0,324.0,34.0,100.0,34.0,263.0,447.0,222.0,19486,2023,0.1117269231305562,0.176056338028169,0.009820521503555613,2024
7615,5965,431.0,73.0,157.0,0.0,37.0,8.0,179.0,693.0,1297.0,173.0,410.0,57.0,247.0,115.0,660.0,854.0,574.0,53569,2017,0.11752195153483333,0.21743503772003353,,2018
7615,5942,413.0,70.0,153.0,0.0,36.0,10.0,162.0,701.0,1284.0,174.0,409.0,61.0,260.0,109.0,675.0,859.0,566.0,53932,2018,0.11785632028491279,0.21608885897004376,-0.003855825649622835,2019
7615,6097,427.0,67.0,158.0,0.0,36.0,12.0,175.0,727.0,1300.0,171.0,420.0,70.0,271.0,113.0,713.0,861.0,576.0,56720,2019,0.11676607329717863,0.21321961620469082,0.026085493099966328,2020
7615,6113,416.0,68.0,156.0,0.0,35.0,12.0,177.0,758.0,1286.0,177.0,425.0,71.0,254.0,118.0,723.0,852.0,585.0,57297,2020,0.1163904275251882,0.21037133976770817,0.00262424143021156,2021
7615,6410,409.0,71.0,163.0,0.0,37.0,12.0,177.0,825.0,1352.0,194.0,452.0,82.0,264.0,123.0,760.0,876.0,613.0,59031,2021,0.11668818952446085,0.2109204368174727,0.048584982823490996,2022
7615,6572,412.0,74.0,167.0,0.0,37.0,13.0,183.0,821.0,1353.0,190.0,479.0,89.0,268.0,131.0,818.0,899.0,638.0,59999,2022,0.1155236216724228,0.20587340231284237,0.025273010920436878,2023
7615,6561,425.0,75.0,164.0,,36.0,16.0,191.0,796.0,1343.0,185.0,474.0,83.0,273.0,134.0,805.0,922.0,639.0,61143,2023,0.11506449004559491,0.20469440634049688,-0.0016737674984783624,2024
7616,26281,569.0,154.0,418.0,0.0,119.0,15.0,562.0,2903.0,5137.0,581.0,2648.0,872.0,1148.0,819.0,4216.0,3131.0,2989.0,281694,2017,0.11912572430493992,0.19546440394201134,,2018
7616,26581,577.0,154.0,430.0,0.0,113.0,16.0,576.0,3054.0,5153.0,600.0,2754.0,852.0,1154.0,808.0,4321.0,3113.0,2906.0,282621,2018,0.11921076970282063,0.1938602761370904,0.01141509074997149,2019
7616,27894,636.0,161.0,451.0,0.0,111.0,19.0,592.0,3331.0,5290.0,637.0,2961.0,953.0,1216.0,876.0,4523.0,3215.0,2922.0,293707,2019,0.11790118712890124,0.1896465189646519,0.04939618524509992,2020
7616,28438,683.0,163.0,463.0,0.0,117.0,21.0,606.0,3417.0,5311.0,643.0,2974.0,1016.0,1217.0,913.0,4695.0,3308.0,2891.0,296520,2020,0.11737094459128913,0.1867571559181377,0.01950240195024011,2021
7616,30155,746.0,167.0,474.0,0.0,123.0,29.0,657.0,3680.0,5612.0,683.0,3156.0,1118.0,1264.0,965.0,5023.0,3429.0,3029.0,304406,2021,0.11729891883149135,0.18610512352843642,0.060376960405091884,2022
7616,30619,743.0,168.0,493.0,0.0,128.0,27.0,645.0,3607.0,5680.0,696.0,3242.0,1175.0,1276.0,990.0,5165.0,3460.0,3124.0,315396,2022,0.1172465871485814,0.1855057317351971,0.01538716630741166,2023
7616,31004,755.0,170.0,508.0,,123.0,25.0,640.0,3613.0,5718.0,692.0,3228.0,1186.0,1311.0,998.0,5318.0,3542.0,3177.0,318887,2023,0.1175264033002696,0.18442781576570766,0.012573892027825773,2024
7617,5811,429.0,44.0,159.0,0.0,12.0,3.0,126.0,605.0,1278.0,197.0,654.0,38.0,215.0,166.0,624.0,717.0,544.0,42386,2017,0.11750117812214805,0.219927723283428,,2018
7617,5836,426.0,45.0,154.0,0.0,14.0,4.0,128.0,622.0,1262.0,198.0,681.0,39.0,217.0,162.0,626.0,710.0,548.0,42379,2018,0.11678123683163422,0.21624400274160382,0.004302185510239198,2019
7617,5963,460.0,46.0,153.0,0.0,16.0,4.0,125.0,621.0,1280.0,202.0,714.0,45.0,230.0,168.0,642.0,712.0,545.0,44424,2019,0.11606440847746637,0.2146570518195539,0.021761480466072625,2020
7617,5989,471.0,42.0,155.0,0.0,17.0,3.0,121.0,638.0,1299.0,199.0,727.0,51.0,209.0,162.0,670.0,707.0,518.0,44720,2020,0.11750665723470712,0.21689764568375355,0.004360221365084627,2021
7617,6193,488.0,45.0,160.0,0.0,15.0,4.0,128.0,676.0,1318.0,199.0,749.0,56.0,217.0,179.0,707.0,725.0,527.0,45931,2021,0.11635428852455237,0.21282092685289844,0.034062447821005204,2022
7617,6299,476.0,49.0,163.0,0.0,14.0,4.0,132.0,690.0,1329.0,201.0,775.0,59.0,211.0,185.0,737.0,743.0,531.0,47322,2022,0.11633713105351835,0.2109858707731386,0.01711609882124976,2023
7617,6340,490.0,45.0,162.0,,15.0,5.0,141.0,683.0,1315.0,208.0,776.0,62.0,213.0,180.0,745.0,759.0,541.0,46963,2023,0.115312472011862,0.20741324921135645,0.006508969677726517,2024
7618,12585,867.0,108.0,281.0,0.0,48.0,16.0,370.0,1502.0,2582.0,312.0,994.0,194.0,525.0,292.0,1560.0,1635.0,1299.0,121080,2017,0.11480223238434742,0.2051648788239968,,2018
7618,12614,851.0,107.0,282.0,0.0,45.0,14.0,375.0,1548.0,2556.0,323.0,1028.0,207.0,539.0,294.0,1575.0,1619.0,1251.0,120941,2018,0.11397664839395018,0.2026319961947043,0.002304330552244771,2019
7618,13072,863.0,106.0,284.0,0.0,46.0,15.0,386.0,1643.0,2659.0,348.0,1096.0,230.0,554.0,307.0,1643.0,1639.0,1253.0,124997,2019,0.11405789552337195,0.20341187270501837,0.03630886316790871,2020
7618,13127,836.0,103.0,275.0,0.0,45.0,15.0,375.0,1723.0,2696.0,363.0,1092.0,236.0,543.0,316.0,1665.0,1633.0,1211.0,125532,2020,0.11516617035692166,0.20537822807953074,0.004207466340269361,2021
7618,13773,849.0,105.0,291.0,0.0,44.0,19.0,380.0,1855.0,2826.0,381.0,1150.0,264.0,565.0,355.0,1762.0,1671.0,1256.0,126674,2021,0.11517157581505255,0.20518405576127205,0.049211548716386,2022
7618,14030,843.0,113.0,295.0,0.0,44.0,20.0,382.0,1893.0,2877.0,387.0,1191.0,265.0,560.0,358.0,1833.0,1685.0,1284.0,129724,2022,0.11556180651480462,0.20506058446186742,0.018659696507659973,2023
7618,14212,829.0,107.0,293.0,,41.0,22.0,391.0,1904.0,2903.0,399.0,1183.0,259.0,577.0,360.0,1899.0,1705.0,1340.0,131514,2023,0.11579971623461667,0.20426400225161834,0.012972202423378487,2024
7619,2094,180.0,37.0,78.0,0.0,11.0,0.0,69.0,252.0,401.0,47.0,258.0,16.0,52.0,26.0,174.0,348.0,145.0,15052,2017,0.1171888754790373,0.19149952244508117,,2018
7619,2104,179.0,36.0,78.0,0.0,12.0,0.0,72.0,240.0,404.0,45.0,263.0,15.0,65.0,29.0,167.0,348.0,151.0,15005,2018,0.11607530107418063,0.1920152091254753,0.0047755491881567025,2019
7619,2107,187.0,40.0,80.0,0.0,13.0,0.0,74.0,233.0,396.0,44.0,263.0,14.0,69.0,30.0,166.0,345.0,153.0,15399,2019,0.11412925342762129,0.1879449454200285,0.001425855513307983,2020
7619,2092,195.0,37.0,79.0,0.0,13.0,1.0,73.0,227.0,407.0,43.0,259.0,13.0,64.0,29.0,164.0,338.0,150.0,15380,2020,0.11561571167956597,0.19455066921606118,-0.007119126720455671,2021
7619,2169,202.0,37.0,81.0,0.0,14.0,1.0,77.0,252.0,413.0,43.0,269.0,15.0,63.0,37.0,169.0,340.0,156.0,15807,2021,0.11418769997880782,0.1904103273397879,0.03680688336520066,2022
7619,2214,206.0,40.0,82.0,0.0,14.0,1.0,77.0,253.0,407.0,41.0,287.0,24.0,66.0,35.0,179.0,343.0,159.0,16037,2022,0.11255507165128864,0.1838301716350497,0.020746887966804906,2023
7619,2213,210.0,40.0,86.0,,15.0,1.0,78.0,244.0,400.0,44.0,290.0,22.0,65.0,34.0,187.0,335.0,162.0,16211,2023,0.11113742909713356,0.1807501129688206,-0.0004516711833785214,2024
7620,17015,784.0,103.0,403.0,0.0,39.0,20.0,354.0,1820.0,3707.0,479.0,2188.0,191.0,624.0,524.0,2030.0,2113.0,1636.0,135740,2017,0.12071609215184023,0.21786658830443725,,2018
7620,16805,797.0,96.0,386.0,0.0,35.0,25.0,347.0,1811.0,3637.0,469.0,2208.0,195.0,631.0,492.0,2006.0,2083.0,1587.0,134960,2018,0.12066986764983044,0.21642368342755133,-0.01234205113135467,2019
7620,17445,829.0,100.0,390.0,0.0,35.0,27.0,374.0,1925.0,3755.0,476.0,2262.0,229.0,670.0,506.0,2115.0,2129.0,1623.0,140497,2019,0.12005931100167329,0.21524792204069934,0.03808390360011904,2020
7620,17568,842.0,106.0,381.0,0.0,34.0,30.0,388.0,1967.0,3770.0,473.0,2257.0,237.0,672.0,524.0,2122.0,2126.0,1639.0,141231,2020,0.11958845550653449,0.21459471766848817,0.007050730868443766,2021
7620,18400,874.0,108.0,409.0,0.0,36.0,31.0,403.0,2110.0,3887.0,483.0,2418.0,255.0,706.0,569.0,2220.0,2165.0,1726.0,147910,2021,0.11882765831758031,0.21125,0.04735883424408005,2022
7620,18764,846.0,110.0,414.0,0.0,34.0,30.0,414.0,2195.0,3963.0,489.0,2476.0,263.0,715.0,598.0,2271.0,2172.0,1774.0,151577,2022,0.1190778731444225,0.21120230228096354,0.01978260869565207,2023
7620,18812,833.0,113.0,415.0,,39.0,32.0,413.0,2181.0,3947.0,488.0,2489.0,264.0,715.0,583.0,2300.0,2214.0,1786.0,152441,2023,0.11902872086071706,0.20981288539230278,0.002558089959496801,2024
7621,6139,666.0,70.0,183.0,0.0,15.0,8.0,213.0,661.0,1227.0,167.0,470.0,61.0,215.0,80.0,692.0,905.0,506.0,53469,2017,0.11486921556456613,0.1998696856165499,,2018
7621,6161,707.0,69.0,176.0,0.0,16.0,10.0,210.0,654.0,1198.0,169.0,477.0,62.0,235.0,78.0,689.0,890.0,521.0,53353,2018,0.11334833116913859,0.1944489530920305,0.003583645544877001,2019
7621,6250,731.0,76.0,178.0,0.0,17.0,12.0,209.0,664.0,1215.0,171.0,488.0,60.0,240.0,82.0,706.0,891.0,510.0,54094,2019,0.11317201919999997,0.1944,0.014445706865768626,2020
7621,6340,797.0,74.0,183.0,0.0,20.0,13.0,212.0,677.0,1215.0,171.0,480.0,63.0,239.0,82.0,714.0,891.0,509.0,54350,2020,0.1130584939645135,0.1916403785488959,0.014399999999999968,2021
7621,6497,826.0,78.0,188.0,0.0,18.0,12.0,210.0,710.0,1249.0,169.0,504.0,65.0,243.0,90.0,712.0,908.0,515.0,55187,2021,0.11331065315211963,0.19224257349545945,0.02476340694006307,2022
7621,6640,876.0,78.0,202.0,0.0,22.0,13.0,204.0,714.0,1267.0,166.0,529.0,66.0,241.0,99.0,742.0,904.0,517.0,55670,2022,0.11309519705327332,0.19081325301204818,0.022010158534708335,2023
7621,6664,905.0,81.0,192.0,,21.0,13.0,202.0,715.0,1273.0,172.0,510.0,74.0,242.0,92.0,756.0,908.0,508.0,56431,2023,0.11375806324930933,0.1910264105642257,0.0036144578313253017,2024
7622,4413,221.0,77.0,141.0,1.0,12.0,5.0,127.0,441.0,817.0,115.0,379.0,37.0,160.0,64.0,429.0,1024.0,363.0,32195,2017,0.12864146056326073,0.2320416949920689,,2018
7622,4369,236.0,74.0,135.0,1.0,13.0,3.0,126.0,456.0,807.0,110.0,376.0,39.0,159.0,69.0,412.0,999.0,354.0,31843,2018,0.12744742670600903,0.22865644312199587,-0.009970541581690417,2019
7622,4455,250.0,71.0,127.0,1.0,13.0,3.0,133.0,469.0,794.0,116.0,391.0,40.0,184.0,69.0,426.0,1015.0,353.0,33086,2019,0.12570140864940715,0.22783389450056116,0.019684138246738314,2020
7622,4419,269.0,72.0,133.0,1.0,15.0,2.0,128.0,459.0,790.0,115.0,386.0,39.0,164.0,72.0,430.0,996.0,348.0,32507,2020,0.12497572021411173,0.22539035980991173,-0.008080808080808133,2021
7622,4564,298.0,73.0,142.0,1.0,16.0,2.0,132.0,499.0,802.0,121.0,415.0,48.0,165.0,79.0,442.0,981.0,348.0,33151,2021,0.1212501373013355,0.214943032427695,0.03281285358678443,2022
7622,4624,315.0,71.0,144.0,1.0,15.0,2.0,130.0,494.0,806.0,113.0,424.0,44.0,169.0,79.0,446.0,1016.0,355.0,32670,2022,0.12264336963158967,0.21972318339100347,0.013146362839614456,2023
7622,4616,321.0,70.0,148.0,1.0,15.0,3.0,126.0,495.0,811.0,120.0,414.0,44.0,175.0,73.0,415.0,1027.0,358.0,32903,2023,0.1233139235392531,0.22248700173310226,-0.0017301038062284002,2024
7623,3705,163.0,21.0,99.0,0.0,6.0,3.0,107.0,389.0,831.0,113.0,488.0,38.0,158.0,125.0,376.0,435.0,353.0,26187,2017,0.11935164392867355,0.2242914979757085,,2018
7623,3694,166.0,24.0,97.0,0.0,3.0,4.0,105.0,387.0,830.0,120.0,499.0,37.0,161.0,124.0,393.0,414.0,330.0,26210,2018,0.11931081849171414,0.22468868435300487,-0.0029689608636976894,2019
7623,3783,173.0,23.0,91.0,0.0,2.0,2.0,109.0,385.0,849.0,123.0,523.0,45.0,164.0,131.0,402.0,428.0,333.0,26890,2019,0.11949272343984446,0.22442505947660588,0.024093123984840314,2020
7623,3794,179.0,21.0,93.0,0.0,3.0,2.0,108.0,390.0,873.0,129.0,518.0,51.0,157.0,130.0,406.0,413.0,321.0,27130,2020,0.12050475614327649,0.2301001581444386,0.0029077451757864026,2021
7623,3990,209.0,26.0,101.0,0.0,4.0,2.0,113.0,420.0,890.0,136.0,551.0,52.0,161.0,130.0,432.0,415.0,348.0,28218,2021,0.11830465889033359,0.22305764411027568,0.05166051660516602,2022
7623,4032,217.0,22.0,104.0,0.0,3.0,4.0,119.0,404.0,896.0,142.0,559.0,51.0,158.0,141.0,429.0,417.0,366.0,28684,2022,0.1175236008755354,0.2222222222222222,0.010526315789473717,2023
7623,4088,225.0,24.0,105.0,,3.0,4.0,125.0,403.0,906.0,142.0,564.0,54.0,156.0,141.0,452.0,412.0,372.0,29074,2023,0.1172197228487942,0.2216242661448141,0.01388888888888884,2024
7624,8958,363.0,122.0,266.0,0.0,33.0,10.0,253.0,799.0,1770.0,209.0,1046.0,72.0,301.0,172.0,1034.0,1643.0,865.0,74397,2017,0.12254732847954442,0.19758874748827862,,2018
7624,8784,379.0,123.0,249.0,0.0,28.0,11.0,240.0,786.0,1738.0,194.0,1057.0,68.0,309.0,171.0,991.0,1601.0,839.0,73860,2018,0.12248982149196584,0.19785974499089254,-0.01942397856664435,2019
7624,8892,408.0,120.0,255.0,0.0,29.0,10.0,253.0,783.0,1739.0,194.0,1096.0,71.0,323.0,164.0,1019.0,1605.0,823.0,75912,2019,0.12160321316688957,0.19556905083220874,0.012295081967213184,2020
7624,8766,426.0,115.0,252.0,0.0,29.0,10.0,243.0,795.0,1685.0,199.0,1070.0,70.0,322.0,169.0,1018.0,1563.0,800.0,74076,2020,0.12012041837749804,0.19221994067989961,-0.014170040485829927,2021
7624,8988,432.0,116.0,256.0,0.0,30.0,11.0,254.0,829.0,1717.0,198.0,1124.0,84.0,321.0,178.0,1024.0,1588.0,826.0,76748,2021,0.11962050374637874,0.19103248776145973,0.02532511978097185,2022
7624,9216,458.0,127.0,268.0,0.0,27.0,16.0,255.0,858.0,1728.0,202.0,1141.0,86.0,313.0,186.0,1049.0,1650.0,852.0,77712,2022,0.11911893773961951,0.1875,0.025367156208277786,2023
7624,9247,490.0,128.0,256.0,,28.0,17.0,261.0,848.0,1718.0,194.0,1138.0,83.0,330.0,185.0,1048.0,1633.0,890.0,79162,2023,0.11813802304791178,0.1857899859413864,0.003363715277777679,2024
7625,40318,463.0,221.0,645.0,2.0,216.0,65.0,1188.0,4177.0,8091.0,1114.0,3051.0,1373.0,2121.0,1224.0,7182.0,4962.0,4223.0,566064,2017,0.12151086864782389,0.20067959720224218,,2018
7625,40340,472.0,229.0,649.0,2.0,209.0,63.0,1138.0,4362.0,7882.0,1123.0,3157.0,1401.0,2032.0,1254.0,7263.0,4918.0,4186.0,571680,2018,0.12077847714358542,0.19538919186911255,0.0005456619872017399,2019
7625,42105,488.0,240.0,662.0,2.0,231.0,71.0,1154.0,4644.0,8072.0,1205.0,3333.0,1524.0,2149.0,1296.0,7642.0,5135.0,4257.0,589087,2019,0.12010156185076917,0.19171119819498872,0.04375309866137833,2020
7625,42696,503.0,243.0,675.0,2.0,216.0,75.0,1170.0,4820.0,8119.0,1225.0,3375.0,1589.0,2137.0,1361.0,7824.0,5124.0,4238.0,585775,2020,0.1199187448648026,0.19015832864905377,0.014036337727110881,2021
7625,44718,500.0,247.0,706.0,2.0,224.0,73.0,1220.0,5088.0,8509.0,1285.0,3620.0,1679.0,2206.0,1439.0,8227.0,5266.0,4427.0,604159,2021,0.12010235193715033,0.1902813184847265,0.04735806632939843,2022
7625,45665,516.0,254.0,726.0,1.0,222.0,73.0,1183.0,5220.0,8612.0,1361.0,3740.0,1774.0,2252.0,1460.0,8452.0,5274.0,4545.0,620687,2022,0.11980354504031203,0.18859082448264536,0.021177154613354787,2023
7625,45927,527.0,257.0,728.0,1.0,218.0,74.0,1205.0,5180.0,8561.0,1386.0,3792.0,1808.0,2264.0,1433.0,8538.0,5325.0,4630.0,642759,2023,0.11944316198643226,0.18640451150739218,0.005737435672834801,2024
8401,11666,210.0,64.0,236.0,0.0,90.0,15.0,482.0,1368.0,2408.0,278.0,1164.0,244.0,584.0,298.0,2021.0,1175.0,1029.0,121606,2017,0.12094378746650625,0.20641179495971199,,2018
